bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,udps.srcdst_packet_size_variation,udps.srcdst_udp_packet_count,udps.udp_packet_count,udps.srcdst_tcp_packet_count,udps.tcp_packet_count,udps.srcdst_ack_packet_count,udps.ack_packet_count,udps.srcdst_fin_packet_count,udps.fin_packet_count,udps.srcdst_rst_packet_count,udps.rst_packet_count,udps.srcdst_psh_packet_count,udps.psh_packet_count,udps.srcdst_syn_packet_count,udps.syn_packet_count,udps.srcdst_unique_ports_count,udps.srcdst_icmp_packet_count,udps.icmp_packet_count,udps.srcdst_http_ports_count,udps.http_ports_count,udps.srcdst_bidirectional_duration_avg,udps.bidirectional_duration_avg,udps.srcdst_dns_port_count,udps.dns_port_count,udps.srcdst_dns_port_src_count,udps.dns_port_src_count,udps.srcdst_vul_ports_count,udps.src2dst_packet_count,udps.bidirectional_packet_count,udps.srcdst_src2dst_packet_count,udps.srcdst_bidirectional_packet_count
8443,28,2158,8443,11,852,8443,17,1306,60,77.07142857142857,12.451174484029448,100,66,77.45454545454545,8.477778439705022,89,60,76.82352941176471,14.714938388070331,100,0,312.7037037037037,886.3750645103657,2993,0,844.3,1360.2380551457404,3035,0,527.6875000000001,1113.922242573511,2993,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,18.89223826513594,0,0,350,350,8752,9935,702,746,702,650,4900,5546,700,746,1,0,0,0,0,9022.18,10904.997142857144,0,0,0,0,350,4457,10956,3852,9804
12542,52,8201,12542,20,3336,12542,32,4865,66,157.71153846153845,192.31126082661925,1042,66,166.80000000000004,141.62723496633876,706,66,152.03125,220.1445982830963,1042,0,245.9215686,662.9256925,2597,0,660.1052631578948,1001.1210324618232,2653,0,404.5806451612903,816.2200183,2597,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,486.2482219333386,0,0,350,350,18801,18466,710,774,0,30,10702,10371,700,762,3,0,0,0,0,12034.105714285712,10639.548571428571,0,0,0,0,350,7843,18877,7719,19151
1630,8,1479,1630,7,1405,0,1,74,66,184.875,94.05384096356724,253,66,200.7142857142857,89.32471529148448,253,74,74,0,74,0,232.8571428571429,298.5467180478507,816,0,271.6666666666667,307.08999766626505,816,0,0,0,0,2,0,0,0,7,5,0,0,1,0,0,0,6,5,0,0,1,0,0,0,1,0,0,0,90.91158708694216,0,0,350,350,760,1148,170,198,37,37,504,701,62,90,1,0,0,350,343,284.5828571428572,293.15714285714284,0,0,0,0,350,809,1230,596,828
74767,29,24952,74767,17,1060,71524,12,23892,60,860.4137931034483,1955.4692625929488,7269,60,62.352941176470594,4.8080814322163405,74,60,1991,2711.954846768119,7269,0,2670.25,12136.094989816607,64275,0,4672.9375,15972.891474698625,64275,0,6502.181818181819,21075.93242453668,70039,4,0,0,0,27,4,2,3,2,0,0,0,15,2,2,0,2,0,0,0,12,2,0,3,3602.172712405667,0,0,350,350,9096,9096,945,945,723,723,1498,1498,1446,1446,350,0,0,350,350,77632.71428571429,77632.71428571429,0,0,0,0,350,5907,9819,5907,9819
9568,28,2156,9568,11,850,9568,17,1306,60,76.99999999999999,12.367819652750558,100,66,77.27272727272728,8.149735076564257,89,60,76.82352941176471,14.714938388070331,100,0,354.3703703703704,1001.9764755471346,3300,0,956.8,1533.0394500976013,3343,0,598,1258.8887162890928,3300,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,18.89223826513594,0,0,350,350,8750,9371,700,728,700,672,4900,5244,700,728,1,0,0,0,0,8904.297142857144,8567.788571428571,0,0,0,0,350,4205,10407,3850,9800
0,2,134,0,1,74,0,1,60,60,67,9.899494936611664,74,74,74,0,74,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.082903768654761,0,0,350,350,356,356,0,0,352,352,0,0,354,354,350,0,0,1,1,210.48857142857145,210.48857142857145,1,1,0,0,6,356,708,356,708
0,2,120,0,1,60,0,1,60,60,60,0,60,60,60,0,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,350,350,350,350,0,0,350,350,0,0,350,350,350,0,0,0,0,0.06,0.06,0,0,0,0,0,350,700,350,700
170,14,12921,170,7,856,159,7,12065,60,922.9285714285712,1758.4750589550688,5858,60,122.28571428571428,150.75555742737345,464,66,1723.571428571429,2276.264473294119,5858,0,13.07692307692308,37.539893310231854,137,0,28.333333333333336,58.40776204124471,147,0,26.5,54.40496300890205,137,2,0,0,0,11,2,2,2,1,0,0,0,4,1,2,1,1,0,0,0,7,1,0,1,2836.9725647833347,0,0,350,350,4162,4162,489,489,647,647,790,790,761,761,2,0,0,350,350,417.7657142857143,417.7657142857143,0,0,0,0,350,2798,5008,2798,5008
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,350,349,1996,3068,304,352,0,0,816,1426,300,350,1,0,0,350,333,743.5142857142857,750.9371428571428,0,0,0,0,350,1939,3245,1419,2146
561,14,2329,561,7,1909,560,7,420,60,166.35714285714283,213.7614080240855,759,60,272.7142857142857,269.4610140544233,759,60,60,0,60,0,43.15384615384615,146.7252796634162,531,0,93.5,214.5234252943021,531,0,93.33333333333334,214.62960342568465,531,0,0,0,0,14,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,349.5,0,0,117,149,12916,19019,0,0,17,44,6459,6658,25,59,1,0,0,0,0,2452.74359,2050.093959731544,0,0,0,0,0,10527,19068,6482,12936
0,1,297,0,1,297,0,0,0,297,297,0,297,297,297,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,171.47302994931886,0,0,350,350,689,800,0,12,46,46,583,614,243,248,1,0,0,350,348,1006.76,998.8085714285714,0,0,0,0,350,886,1037,826,925
0,1,297,0,1,297,0,0,0,297,297,0,297,297,297,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,171.47302994931886,0,0,350,350,643,796,0,12,39,39,532,604,279,291,1,0,0,350,347,1086.48,1078.0085714285717,0,0,0,0,350,900,1074,811,915
0,1,297,0,1,297,0,0,0,297,297,0,297,297,297,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,171.47302994931886,0,0,350,350,678,842,0,8,38,38,534,626,234,242,1,0,0,350,348,857.24,864.5,0,0,0,0,350,852,1073,768,905
0,1,253,0,1,253,0,0,0,253,253,0,253,253,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,146.06961810497532,0,0,350,350,755,1143,161,189,37,37,495,692,58,86,1,0,0,350,343,270.60285714285715,279.1714285714286,0,0,0,0,350,795,1223,582,821
11986,59,8663,11986,25,3666,11986,34,4997,66,146.83050847457633,182.79705654296373,1042,66,146.64,132.5628404443216,706,66,146.9705882352941,214.3563282769388,1042,0,206.65517241379305,586.8778393380602,2068,0,499.41666666666674,870.2910016403891,2116,0,363.2121212121212,745.0251571916782,2068,2,0,0,0,58,31,0,2,1,0,0,0,24,16,0,1,1,0,0,0,34,15,0,1,486.2482219333386,0,0,350,350,18833,18718,701,776,2,22,10820,10634,700,776,3,0,0,0,0,12022.531428571428,10710.805714285714,0,0,0,0,350,7902,19126,7682,19185
0,2,134,0,1,74,0,1,60,60,67,9.899494936611664,74,74,74,0,74,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.082903768654761,0,0,350,350,353,353,0,0,353,353,0,0,353,353,350,0,0,0,0,315.69714285714286,315.69714285714286,0,0,0,0,0,353,706,353,706
1045,6,374,1044,3,194,1044,3,180,60,62.33333333333333,2.9439202887759484,66,62,64.66666666666667,2.309401076758505,66,60,60,0,60,1,209,284.8192409230809,523,520,522,2.8284271247461903,524,520,522,2.8284271247461903,524,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2.8284271247461903,0,0,261,350,2628,3096,440,418,123,423,456,433,563,841,1,0,0,261,350,242.0344827586207,461.8228571428571,0,0,0,0,261,1824,3728,1471,2971
10673,57,8543,10673,23,3546,10673,34,4997,66,149.87719298245614,185.29243972853124,1042,66,154.17391304347828,135.78848932804317,706,66,146.97058823529412,214.35632827693885,1042,0,190.5892857142857,531.9667719214908,2019,0,485.1363636363636,805.2907369364625,2065,0,323.4242424242424,664.9486836545655,2019,2,0,0,0,56,31,0,3,1,0,0,0,22,16,0,1,1,0,0,0,34,15,0,2,486.2482219333386,0,0,350,350,18789,18663,708,762,0,18,10702,10519,700,754,3,0,0,0,0,12022.58,10829.554285714286,0,0,0,0,350,7923,19058,7728,19139
97,118,197951,97,39,193083,96,79,4868,60,1677.5508474576266,3841.1610081529816,19034,60,4950.846153846153,5385.439807766578,19034,60,61.62025316455697,13.734015228404996,182,0,0.8290598290598291,6.066144884820259,65,0,2.5526315789473686,13.413783488718575,83,0,1.2307692307692308,7.413436514804787,65,2,0,0,0,117,2,0,2,1,0,0,0,38,1,0,1,1,0,0,0,79,1,0,1,9466.841359890495,0,0,29,103,345,1058,58,206,0,0,60,211,58,206,1,0,0,29,103,94.68965517,86.20388349514563,0,0,0,0,29,594,1161,181,374
9084,28,2162,9084,11,856,9084,17,1306,60,77.21428571428572,12.55906679376134,100,66,77.81818181818181,8.874887963441362,90,60,76.82352941176471,14.714938388070331,100,0,336.44444444444446,961.1697334031364,3460,0,908.4,1475.6368267444548,3502,0,567.7499999999999,1208.8315846303817,3460,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,19.078784028338912,0,0,350,350,8751,9394,701,735,701,667,4900,5224,700,734,1,0,0,0,0,9045.342857142858,8652.182857142858,0,0,0,0,350,4222,10428,3851,9802
1,5,349,1,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0.25,0.5,1,0,0.5,0.7071067811865476,1,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,1,128,349,6032,1519,227,415,212,152,3180,371,4,4,112,0,0,0,0,791.3828125,486.1428571428572,0,0,0,0,0,950,1649,4372,6246
26,13,12818,26,7,819,16,6,11999,66,986,1609.4716006607057,4410,66,117,131.43946642212654,415,66,1999.8333333333333,1976.251646,4410,0,2.166666666666667,3.857303187304296,11,0,4.333333333333334,6.408327915038889,14,0,3.2,4.658325879540846,11,2,0,0,0,12,2,1,1,1,0,0,0,6,1,1,0,1,0,0,0,6,1,0,1,2120.2259903132967,0,0,350,350,3958,3958,474,474,715,715,704,704,700,700,2,0,0,350,350,17.34285714285714,17.34285714285714,0,0,0,0,350,2702,4793,2702,4793
9220,28,2167,9220,11,861,9220,17,1306,60,77.39285714285714,12.786970468277998,100,66,78.27272727272728,9.675648909410768,96,60,76.82352941176471,14.714938388070331,100,0,341.48148148148147,970.0100463544128,3324,0,922,1487.3846547249004,3368,0,576.25,1219.276042029313,3324,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,20.42057785666214,0,0,350,350,8750,9639,700,740,700,660,4900,5386,700,740,1,0,0,0,0,8909.685714285713,8418.305714285714,0,0,0,0,350,4351,10669,3850,9800
8398,28,2160,8398,11,854,8398,17,1306,60,77.14285714285715,12.50989026719877,100,66,77.63636363636364,8.697962143775142,92,60,76.82352941176471,14.714938388070331,100,0,311.037037,883.4387568117198,3081,0,839.8,1357.3297969829507,3128,0,524.875,1110.448190296753,3081,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,19.485036994233976,0,0,350,350,8750,9495,700,728,700,652,4900,5300,700,728,1,0,0,0,0,9080.662857142856,8518.557142857142,0,0,0,0,350,4280,10511,3850,9800
3002,3,222,3002,3,222,0,0,0,74,74,0,74,74,74,0,74,0,0,0,0,998,1501,711.3494218736668,2004,998,1501,711.3494218736668,2004,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.72391992003231,0,0,350,350,599,687,2,6,0,0,164,214,911,912,2,0,0,350,349,1813.8257142857144,1809.357142857143,0,0,0,0,350,1116,1452,1077,1365
0,2,120,0,1,60,0,1,60,60,60,0,60,60,60,0,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,350,350,350,350,0,0,350,350,0,0,350,350,350,0,0,0,0,0.048571429,0.048571429,0,0,0,0,0,350,700,350,700
0,1,253,0,1,253,0,0,0,253,253,0,253,253,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,146.06961810497532,0,0,350,350,755,1143,161,189,37,37,495,692,58,86,1,0,0,350,343,270.60285714285715,279.1714285714286,0,0,0,0,350,795,1223,582,821
1,2,120,0,1,60,0,1,60,60,60,0,60,60,60,0,60,60,60,0,60,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,350,350,350,350,0,0,350,350,0,0,350,350,350,0,0,0,0,0.06,0.06,0,0,0,0,1,350,700,350,700
1,5,349,1,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0.25,0.5,1,0,0.5,0.7071067811865476,1,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,1,131,349,6041,1511,233,417,218,158,3183,369,4,4,115,0,0,0,0,773.2824427480916,471.5342857142857,0,0,0,0,0,949,1647,4381,6261
3265,10,1798,3265,9,1724,0,1,74,66,179.79999999999998,94.53841077,253,66,191.5555555555556,92.19559521895704,253,74,74,0,74,0,362.77777777777777,458.1666666666667,1371,0,408.125,467.7109722589674,1371,0,0,0,0,2,0,0,0,9,6,0,2,1,0,0,0,8,6,0,2,1,0,0,0,1,0,0,0,90.91158708694216,0,0,350,350,726,1114,81,109,29,29,430,627,32,60,1,0,0,350,343,149.34285714285716,157.91714285714286,0,0,0,0,350,691,1173,478,771
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,350,349,3337,3892,300,332,0,0,1704,2010,318,346,1,0,0,350,336,879.4428571428572,856.2657142857142,0,0,0,0,350,2569,4067,2304,3496
0,1,253,0,1,253,0,0,0,253,253,0,253,253,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,146.06961810497532,0,0,350,350,728,1116,88,116,29,29,435,632,34,62,1,0,0,350,343,158.67142857142858,167.24571428571429,0,0,0,0,350,699,1176,486,774
11604,55,8399,11604,22,3468,11604,33,4931,66,152.70909090909092,188.07117178495395,1042,66,157.63636363636363,137.9408242532681,706,66,149.42424242424244,217.19447367264988,1042,0,214.88888888888889,592.0615300337558,2244,0,552.5714285714286,889.7904568733344,2292,0,362.62500000000006,737.6353129011042,2244,2,0,0,0,54,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,33,15,0,1,486.2482219333386,0,0,350,350,18935,18549,703,772,0,22,10850,10467,700,778,3,0,0,0,0,12188.028571428573,10742.414285714283,0,0,0,0,350,7844,18956,7724,19285
1,5,349,1,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0.25,0.5,1,0,0.5,0.7071067811865476,1,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,0,88,350,5875,1563,149,381,138,82,3124,370,0,0,73,0,0,0,0,1046.5227272727273,798.0428571428571,0,0,0,0,0,930,1611,4237,6013
0,1,253,0,1,253,0,0,0,253,253,0,253,253,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,146.06961810497532,0,0,350,350,733,1121,120,148,37,37,460,657,44,72,1,0,0,350,343,205.3028571428572,213.87714285714284,0,0,0,0,350,739,1194,526,792
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,350,349,1963,2860,306,352,0,0,792,1278,300,352,1,0,0,350,333,721.7371428571429,728.5228571428571,0,0,0,0,350,1843,3038,1394,2113
1,3,214,1,2,140,0,1,74,66,71.33333333333333,4.618802153517004,74,66,70,5.656854249492381,74,74,74,0,74,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,1,350,349,3312,4208,300,348,0,0,1688,2196,316,366,1,0,0,350,333,871.1142857142858,871.4542857142857,0,0,0,0,350,2716,4393,2288,3470
73,9,863,73,5,495,72,4,368,60,95.88888889,69.89714665929583,249,60,99,83.89278872465738,249,60,92,60.06662967072483,182,0,9.125,24.60219212068016,70,0,18.25,35.83643397437864,72,1,24,39.83716857408418,70,2,0,0,0,8,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,4,1,0,1,93.85227754295578,0,0,178,350,1966,4346,356,700,0,0,369,740,356,700,1,0,0,178,350,95.08426966292134,104.63142857142856,0,0,0,0,178,2266,4696,1069,2144
386,15,13335,386,8,1270,374,7,12065,60,889.0000000000001,1610.4534410265594,5858,60,158.75,173.02910572667082,439,66,1723.571428571429,2119.6927337975867,5858,0,27.57142857142857,64.59306260167368,215,0,55.14285714285714,88.35237889917202,215,0,62.333333333333336,96.52495359577576,227,2,0,0,0,12,3,2,2,1,0,0,0,5,2,2,1,1,0,0,0,7,1,0,1,2840.3702076783347,0,0,350,350,4015,4015,504,504,642,642,780,780,735,735,2,0,0,350,350,404.5914285714286,404.5914285714286,0,0,0,0,350,2707,4882,2707,4882
3981,11,12269,3981,7,440,68,4,11829,60,1115.3636363636365,2341.689743442853,5894,60,62.85714285714286,5.398412465054624,74,60,2957.25,3342.1730829905664,5894,0,398.1,1229.503553833371,3897,0,663.4999999999999,1584.3089029605308,3897,0,22.666666666666664,28.02379941,54,2,0,0,0,10,2,1,1,1,0,0,0,6,1,1,0,1,0,0,0,4,1,0,1,2914.674138,0,0,350,350,6443,6443,690,690,524,524,1073,1073,1048,1048,350,0,0,350,350,51183.44857142857,51183.44857142857,0,0,0,0,350,4160,6967,4160,6967
553,12,1805,553,6,1445,553,6,360,60,150.41666666666666,213.66433246964027,811,60,240.8333333333333,284.2797331268387,811,60,60,0,60,0,50.27272727272728,159.19427810640113,530,0,110.6,235.1410215168761,531,1,110.6,234.5768530780477,530,0,0,0,0,12,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,0,0,0,375.5,0,0,85,117,12429,18532,0,0,17,44,6212,6411,25,59,1,0,0,0,0,3076.6117647058823,2393.2051282051284,0,0,0,0,0,10280,18581,6235,12449
997,6,374,996,3,194,997,3,180,60,62.33333333333333,2.9439202887759484,66,62,64.66666666666667,2.309401076758505,66,60,60,0,60,0,199.4,272.12735988871094,498,497,498,1.4142135623730951,499,498,498.5,0.7071067811865476,499,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2.8284271247461903,0,0,191,350,1464,1505,234,182,222,777,244,182,456,959,1,0,0,191,350,446.3193717277487,768.2942857142857,0,0,0,0,191,1232,2373,932,1803
0,2,120,0,1,60,0,1,60,60,60,0,60,60,60,0,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,350,350,350,350,0,0,350,350,0,0,355,355,350,0,0,3,3,0.057142857,0.057142857,1,1,0,0,12,355,705,355,705
372,16,13317,372,10,1318,359,6,11999,66,832.3125000000001,1570.7098488157087,5858,66,131.8,136.63316662590464,391,66,1999.8333333333333,2179.592477199962,5858,0,24.8,62.211850042530365,210,0,41.333333333333336,80.11398130164297,210,0,71.8,102.60214422710668,221,2,0,0,0,15,3,1,1,1,0,0,0,9,2,1,0,1,0,0,0,6,1,0,1,2845.960104545857,0,0,350,350,3844,3844,447,447,585,585,751,751,674,674,2,0,0,350,350,278.9942857142857,278.9942857142857,0,0,0,0,350,2528,4588,2528,4588
102,9,863,102,5,495,101,4,368,60,95.88888889,69.89714665929583,249,60,99,83.89278872465738,249,60,92,60.06662967072483,182,0,12.749999999999998,34.853776184019345,99,0,25.5,49.66890375275058,100,0,33.666666666666664,56.58916268450464,99,2,0,0,0,8,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,4,1,0,1,93.85227754295578,0,0,83,163,783,1824,166,326,0,0,170,336,166,326,1,0,0,83,163,84.63855421686748,89.93865030674847,0,0,0,0,83,994,1987,464,866
37,2,132,0,1,66,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,37,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,350,444,2094,16,76,2,2,166,503,18,76,2,0,0,44,350,575.4772727272727,386.3457142857143,0,0,0,0,44,1029,2134,217,455
0,2,134,0,1,74,0,1,60,60,67,9.899494936611664,74,74,74,0,74,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.082903768654761,0,0,350,350,350,350,0,0,350,350,0,0,350,350,350,0,0,0,0,0.062857143,0.062857143,0,0,0,0,0,350,700,350,700
11619,55,8399,11619,21,3402,11619,34,4997,66,152.70909090909092,188.07117178495395,1042,66,162.00000000000003,139.7826884846618,706,66,146.9705882352941,214.3563282769388,1042,0,215.16666666666669,594.7876979732998,2452,0,580.95,909.5015103717096,2502,0,352.0909090909092,732.3625026086963,2452,2,0,0,0,54,31,0,2,1,0,0,0,20,16,0,1,1,0,0,0,34,15,0,1,486.2482219333386,0,0,350,350,17928,17489,688,746,32,68,10157,9772,700,766,3,0,0,0,0,14616.977142857142,13088.76,0,0,0,0,350,7480,17936,7395,18308
8603,28,2161,8603,11,855,8603,17,1306,60,77.17857142857142,12.49608404269579,100,66,77.72727272727272,8.638181626834541,89,60,76.82352941176471,14.714938388070331,100,0,318.62962962962973,904.4191143894154,3075,0,860.3000000000002,1388.0829346020118,3120,0,537.6874999999999,1136.748973681818,3075,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,18.89223826513594,0,0,350,350,8750,9699,700,730,700,662,4900,5436,700,732,1,0,0,0,0,9117.888571428572,11175.7,0,0,0,0,350,4315,10725,3850,9800
1,5,349,1,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0.25,0.5,1,0,0.5,0.7071067811865476,1,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,0,98,350,5920,1555,169,381,158,102,3141,378,0,0,83,0,0,0,0,978.3571428571428,778.4885714285714,0,0,0,0,0,935,1623,4275,6078
2817,38,16233,2817,24,6810,2815,14,9423,66,427.1842105263158,362.6279349462944,1132,66,283.75,233.30596630400063,668,66,673.0714285714286,418.1761616804599,1132,0,76.13513513513512,221.9408282,963,1,122.47826086956526,273.35007018394055,963,0,216.53846153846152,363.9046614,1005,0,0,0,0,38,24,0,2,0,0,0,0,24,12,0,1,0,0,0,0,14,12,0,1,517.4308327367695,0,1,350,349,3340,4280,302,356,0,0,1704,2224,314,370,1,0,0,350,331,840.1514285714286,818.2171428571429,0,0,0,0,350,2752,4467,2302,3497
0,1,297,0,1,297,0,0,0,297,297,0,297,297,297,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,171.47302994931886,0,0,350,350,674,738,0,8,2,2,495,519,293,299,1,0,0,350,348,1140.077142857143,1122.188571428571,0,0,0,0,350,818,996,788,929
0,1,253,0,1,253,0,0,0,253,253,0,253,253,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,146.06961810497532,0,0,350,350,750,1138,157,185,37,37,490,687,56,84,1,0,0,350,343,261.2742857142857,269.8485714285714,0,0,0,0,350,787,1217,574,815
4981,414,94533,4964,207,82113,4981,207,12420,60,228.34057971014497,237.2781338014369,1178,60,396.6811594202896,236.4802271801872,1178,60,60,0,60,0,12.060532687651332,71.89267700198451,1380,0,24.09708737864079,102.52671414527276,1397,0,24.179611650485423,100.57431069876333,1381,0,0,0,0,414,207,0,0,0,0,0,0,207,207,0,0,0,0,0,0,207,0,0,0,559,0,0,23,26,3879,3898,0,0,15,18,1932,1938,23,29,1,0,0,0,0,2924,2644.153846153846,0,0,0,0,0,1966,3920,1953,3898
